partID,Type,ItemOrd,Std,FluItem,Flex56,FlexCode,Stop,FlexCount,FlexItem,FlexSum,ShiftCount,ShiftItem,ShiftSum,CaseOrder,RespSec,ReadSec,RespOrd
11464571,1,1,ear cleaner,2,tool,113,0,1,2,7,1,2,7,1,28.647,17.878,1
11464571,1,1,nail cleaner,2,sharp,118,1,1,2,7,1,2,7,1,,17.878,2
11464571,1,2,wrapping paper,3,cover,213,1,1,3,7,1,3,7,1,110.856,1.179,1
11464571,1,2,recycle,3,fuel,218,0,1,3,7,1,3,7,1,163.727,1.179,2
11464571,1,2,read,3,read,211,0,1,3,7,1,3,7,1,168.881,1.179,3
11464571,1,3,brush teeth,3,dental healt,311,0,1,2,7,1,2,7,1,9.706,11.489,1
11464571,1,3,clean floor,3,clean,312,1,1,2,7,1,2,7,1,13.666,11.489,2
11464571,1,3,clean,3,clean,312,0,0,2,7,0,2,7,1,16.25,11.489,3
11505443,2,1,pizza box,3,container,122,0,1,3,9,1,3,9,2,44.091,201.486,1
11505443,2,1,dice,3,game,126,0,1,3,9,1,3,9,2,51.098,201.486,2
11505443,2,1,tile,3,flat,121,1,1,3,9,1,3,9,2,55.562,201.486,3
11505443,2,2,bullock cart,6,push/pull,224,1,1,3,9,1,3,9,2,7.906,2.441,1
11505443,2,2,horse cart,6,push/pull,224,0,0,3,9,0,3,9,2,15.487,2.441,2
11505443,2,2,car,6,vehicle,221,0,1,3,9,1,3,9,2,19.005,2.441,3
11505443,2,2,motorcycle,6,vehicle,221,0,0,3,9,0,3,9,2,37.057,2.441,4
11505443,2,2,truck,6,vehicle,221,0,0,3,9,0,3,9,2,171.036,2.441,5
11505443,2,2,train,6,transit,223,0,1,3,9,1,3,9,2,176.617,2.441,6
11505443,2,3,iron,3,material,321,0,1,3,9,1,3,9,2,2.526,1.773,1
11505443,2,3,mountain,3,nature,326,1,1,3,9,1,3,9,2,6.491,1.773,2
11505443,2,3,hammer,3,move,327,0,1,3,9,1,3,9,2,165.269,1.773,3
11852797,2,1,window,2,structural,123,0,1,2,8,1,2,10,3,24.824,21.58,1
11852797,2,1,book,2,flat,121,1,1,2,8,1,2,10,3,48.442,21.58,2
11852797,2,2,bicycle,8,human,222,1,1,3,8,1,5,10,3,9.129,21.504,1
11852797,2,2,motorcycle,8,vehicle,221,0,1,3,8,1,5,10,3,17.382,21.504,2
11852797,2,2,automobile,8,vehicle,221,0,0,3,8,0,5,10,3,25.108,21.504,3
11852797,2,2,car,8,vehicle,221,0,0,3,8,0,5,10,3,29.143,21.504,4
11852797,2,2,bus,8,transit,223,0,1,3,8,1,5,10,3,31.935,21.504,5
11852797,2,2,truck,8,vehicle,221,0,0,3,8,1,5,10,3,35.733,21.504,6
11852797,2,2,JCB,8,vehicle,221,0,0,3,8,0,5,10,3,44.346,21.504,7
11852797,2,2,roller skate,8,human,222,0,0,3,8,1,5,10,3,64.869,21.504,8
11852797,2,3,lion,6,animal,323,0,1,3,8,1,3,10,3,4.932,6.669,1
11852797,2,3,tiger,6,animal,323,1,0,3,8,0,3,10,3,8.134,6.669,2
11852797,2,3,elephant,6,animal,323,0,0,3,8,0,3,10,3,12.108,6.669,3
11852797,2,3,crocodile,6,animal,323,0,0,3,8,0,3,10,3,16.752,6.669,4
11852797,2,3,Brock Lesner,6,person,322,0,1,3,8,1,3,10,3,29.058,6.669,5
11852797,2,3,iron,6,material,321,0,1,3,8,1,3,10,3,48.598,6.669,6
11972263,2,1,tv,3,technology,124,0,1,3,9,1,3,10,4,54.436,38.914,1
11972263,2,1,box,3,container,122,0,1,3,9,1,3,10,4,,38.914,2
11972263,2,1,table,3,structural,123,1,1,3,9,1,3,10,4,,38.914,3
11972263,2,2,cycle,5,vehicle,221,1,1,4,9,1,4,10,4,32.616,1.758,1
11972263,2,2,car,5,vehicle,221,0,0,4,9,0,4,10,4,,1.758,2
11972263,2,2,train,5,transit,223,0,1,4,9,1,4,10,4,,1.758,3
11972263,2,2,scooter,5,human,222,0,1,4,9,1,4,10,4,,1.758,4
11972263,2,2,chair,5,mobile,225,0,1,4,9,1,4,10,4,,1.758,5
11972263,2,3,rock,6,material,321,0,1,2,9,1,3,10,4,33.816,3.566,1
11972263,2,3,wind,6,nature,326,1,1,2,9,1,3,10,4,64.688,3.566,2
11972263,2,3,air,6,nature,326,0,0,2,9,0,3,10,4,,3.566,3
11972263,2,3,wave,6,nature,326,0,0,2,9,0,3,10,4,,3.566,4
11972263,2,3,iron,6,material,321,0,0,2,9,1,3,10,4,,3.566,5
11972263,2,3,wood,6,material,321,0,0,2,9,0,3,10,4,,3.566,6
12335104,3,1,converging roads,2,perspective,133,1,1,2,3,1,2,3,5,,13.14,1
12335104,3,1,right turn sign,2,symbol,135,0,1,2,3,1,2,3,5,,13.14,2
12335104,3,3,text boxes,1,symbol,331,0,1,1,3,1,1,3,5,,4.964,1
12510716,2,1,square things,1,shape,125,1,1,1,1,1,1,1,6,89.552,14.85,1
12736297,2,1,box,2,container,122,0,1,2,9,1,2,9,7,5.866,4.587,1
12736297,2,1,cube,2,shape,125,1,1,2,9,1,2,9,7,9.316,4.587,2
12736297,2,2,car,5,vehicle,221,1,1,4,9,1,4,9,7,2.538,3.108,1
12736297,2,2,truck,5,vehicle,221,0,0,4,9,0,4,9,7,5.319,3.108,2
12736297,2,2,bus,5,transit,223,0,1,4,9,1,4,9,7,7.095,3.108,3
12736297,2,2,wagon,5,push/pull,224,0,1,4,9,1,4,9,7,10.597,3.108,4
12736297,2,2,wheelchair,5,human,222,0,1,4,9,1,4,9,7,15,3.108,5
12736297,2,3,bodybuilder,3,person,322,0,1,3,9,1,3,9,7,5.523,1.713,1
12736297,2,3,steel,3,material,321,1,1,3,9,1,3,9,7,7.757,1.713,2
12736297,2,3,jalapeno pepper,3,sensory,328,0,1,3,9,1,3,9,7,19.573,1.713,3
12741142,3,1,>,1,symbol,135,1,1,1,3,1,1,3,8,29.552,14.021,1
12741142,3,2,round,1,symbol,235,1,1,1,3,1,1,3,8,12.38,30.912,1
12741142,3,3,pox,3,symbol,334,0,1,1,3,1,1,3,8,16.373,1.949,1
12741142,3,3,5,3,symbol,334,1,0,1,3,0,1,3,8,25.405,1.949,2
12741142,3,3,savvakam,3,symbol,334,0,0,1,3,0,1,3,8,61.326,1.949,3
12842806,2,1,box,1,container,122,1,1,1,3,1,1,3,9,42.503,15.534,1
12842806,2,3,wind,3,nature,326,0,1,2,3,1,2,3,9,38.226,7.014,1
12842806,2,3,wave,3,nature,326,1,0,2,3,0,2,3,9,40.548,7.014,2
12842806,2,3,hammer,3,move,327,0,1,2,3,1,2,3,9,44.376,7.014,3
12931793,1,1,Invisible paper clips,3,attribute,117,0,1,1,3,1,1,3,10,27.605,22.987,1
12931793,1,1,Thin paperclips,3,attribute,117,0,0,1,3,0,1,3,10,,22.987,2
12931793,1,1,reusable paperclips,3,attribute,117,1,0,1,3,0,1,3,10,,22.987,3
12931793,1,2,e-newspaper,3,attribute,217,1,1,1,3,1,1,3,10,5.828,5.586,1
12931793,1,2,renewable newspaper,3,attribute,217,0,0,1,3,0,1,3,10,17.878,5.586,2
12931793,1,2,pocket newspaper,3,attribute,217,0,0,1,3,0,1,3,10,35.418,5.586,3
12931793,1,3,vibrating toothbrush,2,dental healt,311,1,1,1,3,1,1,3,10,10.254,3.141,1
12931793,1,3,toothpasteless toothbrush,2,dental healt,311,1,0,1,3,0,1,3,10,37.51,3.141,2
13038476,3,1,stapler,3,hinged,132,1,1,3,5,1,3,5,11,49.846,6.471,1
13038476,3,1,Pac-Man,3,mouth,131,0,1,3,5,1,3,5,11,,6.471,2
13038476,3,1,ruler,3,symbol,135,0,1,3,5,1,3,5,11,,6.471,3
13038476,3,2,pencil sharpener,1,holes,231,1,1,1,5,1,1,5,11,12.157,5.601,1
13038476,3,3,shelves,1,stacked,336,1,1,1,5,1,1,5,11,33.172,7.563,1
13139386,2,1,box,6,container,122,0,1,4,13,1,4,18,12,50.264,9.033,1
13139386,2,1,cellphone,6,technology,124,0,1,4,13,1,4,18,12,70.372,9.033,2
13139386,2,1,book,6,flat,121,0,1,4,13,1,4,18,12,75.203,9.033,3
13139386,2,1,pillow,6,flat,121,0,0,4,13,0,4,18,12,76.948,9.033,4
13139386,2,1,book,6,flat,121,0,0,4,13,0,4,18,12,78.877,9.033,5
13139386,2,1,table,6,structural,123,1,1,4,13,1,4,18,12,80.416,9.033,6
13139386,2,2,bus,16,transit,223,1,1,5,13,1,10,18,12,1.291,3.156,1
13139386,2,2,truck,16,vehicle,221,0,1,5,13,1,10,18,12,2.763,3.156,2
13139386,2,2,car,16,vehicle,221,0,0,5,13,0,10,18,12,3.897,3.156,3
13139386,2,2,wheelbarrow,16,push/pull,224,0,1,5,13,1,10,18,12,8.178,3.156,4
13139386,2,2,trash can,16,mobile,225,0,1,5,13,1,10,18,12,11.108,3.156,5
13139386,2,2,wagon,16,push/pull,224,0,0,5,13,1,10,18,12,13.372,3.156,6
13139386,2,2,chair,16,mobile,225,0,0,5,13,1,10,18,12,19.077,3.156,7
13139386,2,2,table,16,mobile,225,0,0,5,13,0,10,18,12,20.09,3.156,8
13139386,2,2,scooter,16,human,222,0,1,5,13,1,10,18,12,23.788,3.156,9
13139386,2,2,bicycle,16,human,222,0,0,5,13,0,10,18,12,25.074,3.156,10
13139386,2,2,tricycle,16,human,222,0,0,5,13,0,10,18,12,26.533,3.156,11
13139386,2,2,motorcycle,16,vehicle,221,0,0,5,13,1,10,18,12,28.64,3.156,12
13139386,2,2,skateboard,16,human,222,0,0,5,13,1,10,18,12,33.017,3.156,13
13139386,2,2,roller skate,16,human,222,0,0,5,13,0,10,18,12,38.259,3.156,14
13139386,2,2,hand truck,16,push/pull,224,0,0,5,13,1,10,18,12,45.212,3.156,15
13139386,2,2,cart,16,push/pull,224,0,0,5,13,0,10,18,12,48.895,3.156,16
13139386,2,3,steel,5,material,321,0,1,4,13,1,4,18,12,2.014,2.441,1
13139386,2,3,people,5,person,322,1,1,4,13,1,4,18,12,3.835,2.441,2
13139386,2,3,smell,5,sensory,328,0,1,4,13,1,4,18,12,19.616,2.441,3
13139386,2,3,taste,5,sensory,328,0,0,4,13,0,4,18,12,21.232,2.441,4
13139386,2,3,animal,5,animal,323,0,1,4,13,1,4,18,12,42.541,2.441,5
13383223,1,1,hold paper together,1,bind,111,1,1,1,2,1,1,2,13,,30.511,1
13383223,1,3,camping toothbrush,1,dental healt,311,1,1,1,2,1,1,2,13,,1.247,1
13826637,3,1,traffic lines,8,perspective,133,0,1,6,15,1,8,21,14,22.592,4.305,1
13826637,3,1,beak,8,mouth,131,0,1,6,15,1,8,21,14,26.799,4.305,2
13826637,3,1,chopsticks,8,formation,134,0,1,6,15,1,8,21,14,31.175,4.305,3
13826637,3,1,cut lines,8,impression,137,0,1,6,15,1,8,21,14,35.856,4.305,4
13826637,3,1,drum sticks,8,formation,134,0,0,6,15,1,8,21,14,40.328,4.305,5
13826637,3,1,movie clapperboard,8,hinged,132,0,1,6,15,1,8,21,14,56.862,4.305,6
13826637,3,1,arrow,8,symbol,135,0,1,6,15,1,8,21,14,92.223,4.305,7
13826637,3,1,antenna,8,impression,137,1,0,6,15,1,8,21,14,106.59,4.305,8
13826637,3,2,palette,9,above,232,1,1,4,15,1,6,21,14,5.042,3.421,1
13826637,3,2,amoeba,9,above,232,0,0,4,15,0,6,21,14,8.355,3.421,2
13826637,3,2,plate with food,9,above,232,0,0,4,15,0,6,21,14,12.564,3.421,3
13826637,3,2,art,9,symbol,235,0,1,4,15,1,6,21,14,16.115,3.421,4
13826637,3,2,pom-pom hat,9,shape,234,0,1,4,15,1,6,21,14,26.242,3.421,5
13826637,3,2,round die,9,holes,231,0,1,4,15,1,6,21,14,37.218,3.421,6
13826637,3,2,pizza,9,above,232,0,0,4,15,1,6,21,14,40.154,3.421,7
13826637,3,2,plate with meatballs,9,above,232,0,0,4,15,0,6,21,14,47.738,3.421,8
13826637,3,2,colander,9,holes,231,0,0,4,15,1,6,21,14,55.666,3.421,9
13826637,3,3,I-Ching,8,symbol,334,0,1,5,15,1,7,21,14,2.359,3.152,1
13826637,3,3,blinds,8,structural,331,1,1,5,15,1,7,21,14,12.535,3.152,2
13826637,3,3,grill,8,stacked,333,0,1,5,15,1,7,21,14,14.648,3.152,3
13826637,3,3,crosswalk,8,above,332,0,1,5,15,1,7,21,14,24.085,3.152,4
13826637,3,3,jail,8,structural,331,0,0,5,15,1,7,21,14,34.647,3.152,5
13826637,3,3,levitating books,8,stacked,333,0,0,5,15,1,7,21,14,47.951,3.152,6
13826637,3,3,grill of truck,8,stacked,333,0,0,5,15,0,7,21,14,54.711,3.152,7
13826637,3,3,sticks,8,composition,336,0,1,5,15,1,7,21,14,64.471,3.152,8
14353752,3,1,flashlight,5,physics,138,0,1,5,11,1,5,12,15,4.39,22.64,1
14353752,3,1,flock,5,formation,134,0,1,5,11,1,5,12,15,10.404,22.64,2
14353752,3,1,wall,5,perspective,133,0,1,5,11,1,5,12,15,18.456,22.64,3
14353752,3,1,megaphone,5,shape,140,0,1,5,11,1,5,12,15,30.191,22.64,4
14353752,3,1,sign,5,symbol,135,1,1,5,11,1,5,12,15,44.226,22.64,5
14353752,3,2,manhole,4,shape,234,1,1,3,11,1,3,12,15,6.815,10.452,1
14353752,3,2,brake rotor,4,shape,234,0,0,3,11,0,3,12,15,17.133,10.452,2
14353752,3,2,cartoon,4,face,233,0,1,3,11,1,3,12,15,30.204,10.452,3
14353752,3,2,round die,4,holes,231,0,1,3,11,1,3,12,15,41.934,10.452,4
14353752,3,3,shelves,4,stacked,333,1,1,3,11,1,4,12,15,4.529,5.924,1
14353752,3,3,crosswalk,4,above,332,1,1,3,11,1,4,12,15,14.857,5.924,2
14353752,3,3,boards,4,stacked,333,0,0,3,11,1,4,12,15,23.297,5.924,3
14353752,3,3,pipes,4,structural,331,0,1,3,11,1,4,12,15,32.855,5.924,4
15361664,3,1,flock,3,formation,134,1,1,1,5,1,1,7,16,11.267,16.54,1
15361664,3,1,desks in classroom,3,formation,134,0,0,1,5,0,1,7,16,19.844,16.54,2
15361664,3,1,bushes in yard,3,formation,134,0,0,1,5,0,1,7,16,35.794,16.54,3
15361664,3,2,pepperoni pizza,4,above,232,0,1,2,5,1,3,7,16,5.827,8.846,1
15361664,3,2,palette,4,above,232,1,0,2,5,0,3,7,16,12.419,8.846,2
15361664,3,2,Swiss cheese,4,holes,231,0,1,2,5,1,3,7,16,25.075,8.846,3
15361664,3,2,chocolate chip cookie,4,above,232,0,0,2,5,1,3,7,16,38.899,8.846,4
15361664,3,3,candy bars,3,food,336,0,1,2,5,1,3,7,16,4.515,7.504,1
15361664,3,3,pretzels,3,objects,335,1,1,2,5,1,3,7,16,8.083,7.504,2
15361664,3,3,cheese,3,food,337,1,0,2,5,1,3,7,16,11.715,7.504,3
15391664,2,1,tv,4,technology,124,0,1,3,8,1,4,13,17,26.247,18.045,1
15391664,2,1,game board,4,game,126,0,1,3,8,1,4,13,17,29.197,18.045,2
15391664,2,1,chicken coop,4,structural,123,0,1,3,8,1,4,13,17,42.631,18.045,3
15391664,2,1,computer,4,technology,124,1,0,3,8,1,4,13,17,56.839,18.045,4
15391664,2,2,skateboard,8,human,222,1,1,3,8,1,7,13,17,4.323,9.151,1
15391664,2,2,car,8,vehicle,221,0,1,3,8,1,7,13,17,5.565,9.151,2
15391664,2,2,bicycle,8,human,222,0,0,3,8,1,7,13,17,8.19,9.151,3
15391664,2,2,unicycle,8,human,222,0,0,3,8,0,7,13,17,10.726,9.151,4
15391664,2,2,bus,8,transit,223,0,1,3,8,1,7,13,17,13.76,9.151,5
15391664,2,2,truck,8,vehicle,221,0,0,3,8,1,7,13,17,21.6,9.151,6
15391664,2,2,wheelchair,8,human,222,0,0,3,8,1,7,13,17,33.44,9.151,7
15391664,2,2,train,8,transit,223,0,0,3,8,1,7,13,17,43.455,9.151,8
15391664,2,3,mother,8,person,322,0,1,2,8,1,2,13,17,2.729,18.163,1
15391664,2,3,father,8,person,322,1,0,2,8,0,2,13,17,4.216,18.163,2
15391664,2,3,veteran,8,person,322,0,0,2,8,0,2,13,17,6.329,18.163,3
15391664,2,3,head of state,8,person,322,0,0,2,8,0,2,13,17,16.741,18.163,4
15391664,2,3,emergency responder,8,person,322,0,0,2,8,0,2,13,17,26.771,18.163,5
15391664,2,3,atheist,8,person,322,0,0,2,8,0,2,13,17,35.049,18.163,6
15391664,2,3,agnostic,8,person,322,0,0,2,8,0,2,13,17,41.134,18.163,7
15391664,2,3,dog,8,animal,323,0,1,2,8,1,2,13,17,47.2,18.163,8
15515592,2,1,Tiffen Bon,5,container,122,0,1,3,7,1,3,9,18,101.863,22.686,1
15515592,2,1,cupboard,5,container,122,0,0,3,7,0,3,9,18,,22.686,2
15515592,2,1,fish tank,5,container,122,0,0,3,7,0,3,9,18,,22.686,3
15515592,2,1,clock,5,technology,124,0,1,3,7,1,3,9,18,,22.686,4
15515592,2,1,square bangle,5,flat,121,1,1,3,7,1,3,9,18,,22.686,5
15515592,2,3,hammer,7,move,327,0,1,4,7,1,6,9,18,7.577,19.863,1
15515592,2,3,train wheel,7,structural,324,1,1,4,7,1,6,9,18,15.124,19.863,2
15515592,2,3,stone,7,material,321,0,1,4,7,1,6,9,18,20.248,19.863,3
15515592,2,3,wall,7,structural,324,0,0,4,7,1,6,9,18,23.987,19.863,4
15515592,2,3,magnet,7,hold,329,0,1,4,7,1,6,9,18,47.34,19.863,5
15515592,2,3,iron,7,material,321,0,0,4,7,1,6,9,18,51.559,19.863,6
15515592,2,3,gold,7,material,321,0,0,4,7,0,6,9,18,53.702,19.863,7
15709838,1,1,hold paper together,4,bind,111,0,1,2,9,1,2,9,19,51.725,27.108,1
15709838,1,1,pull bangs out of eyes,4,bind,111,0,0,2,9,0,2,9,19,,27.108,2
15709838,1,1,bag clip,4,bind,111,0,0,2,9,0,2,9,19,,27.108,3
15709838,1,1,puncture something,4,sharp,118,1,1,2,9,1,2,9,19,,27.108,4
15709838,1,2,bird cage lining,4,cover,213,1,1,4,9,1,4,9,19,41.459,6.157,1
15709838,1,2,fire starter,4,fuel,218,0,1,4,9,1,4,9,19,,6.157,2
15709838,1,2,read,4,read,211,0,1,4,9,1,4,9,19,,6.157,3
15709838,1,2,packing,4,fill,215,0,1,4,9,1,4,9,19,,6.157,4
15709838,1,3,brush teeth,4,dental healt,311,1,1,3,9,1,3,9,19,29.542,3.282,1
15709838,1,3,clean jewelry,4,clean,312,1,1,3,9,1,3,9,19,,3.282,2
15709838,1,3,clean fingernails,4,clean,312,0,0,3,9,0,3,9,19,,3.282,3
15709838,1,3,eyebrow brush,4,brush,313,0,1,3,9,1,3,9,19,,3.282,4
15798026,2,1,football,1,game,126,1,1,1,7,1,1,7,20,7.273,21.143,1
15798026,2,2,bus,3,transit,223,1,1,3,7,1,3,7,20,4.121,6.182,1
15798026,2,2,automobile,3,vehicle,221,0,1,3,7,1,3,7,20,7.009,6.182,2
15798026,2,2,bicycle,3,human,222,0,1,3,7,1,3,7,20,10.443,6.182,3
15798026,2,3,rope,3,structural,324,0,1,3,7,1,3,7,20,2.621,4.295,1
15798026,2,3,elephant,3,animal,323,1,1,3,7,1,3,7,20,7.211,4.295,2
15798026,2,3,iron,3,material,321,0,1,3,7,1,3,7,20,10.435,4.295,3
15977809,2,1,dice,5,game,126,0,1,4,9,1,4,10,21,137.088,18.323,1
15977809,2,1,chess,5,game,126,0,0,4,9,0,4,10,21,,18.323,2
15977809,2,1,book,5,flat,121,0,1,4,9,1,4,10,21,,18.323,3
15977809,2,1,box,5,container,122,0,1,4,9,1,4,10,21,,18.323,4
15977809,2,1,frame,5,structural,123,1,1,4,9,1,4,10,21,,18.323,5
15977809,2,2,car,4,vehicle,221,1,1,3,9,1,3,10,21,27.839,5.973,1
15977809,2,2,truck,4,vehicle,221,0,0,3,9,0,3,10,21,,5.973,2
15977809,2,2,bicycle,4,human,222,0,1,3,9,1,3,10,21,,5.973,3
15977809,2,2,bus,4,transit,223,0,1,3,9,1,3,10,21,,5.973,4
15977809,2,3,iron,5,material,321,0,1,2,9,1,3,10,21,30.766,3.239,1
15977809,2,3,steel,5,material,321,1,0,2,9,0,3,10,21,,3.239,2
15977809,2,3,mountain,5,nature,326,0,1,2,9,1,3,10,21,,3.239,3
15977809,2,3,wood,5,material,321,0,0,2,9,1,3,10,21,,3.239,4
15977809,2,3,stone,5,material,321,0,0,2,9,0,3,10,21,,3.239,5
16230369,3,1,arrow,1,symbol,135,1,1,1,5,1,1,6,22,4.15,8.428,1
16230369,3,2,circles,2,symbol,235,1,1,2,5,1,2,6,22,11.357,1.442,1
16230369,3,2,bacteria,2,above,232,0,1,2,5,1,2,6,22,,1.442,2
16230369,3,3,text boxes,3,symbol,334,0,1,2,5,1,3,6,22,4.643,4.59,1
16230369,3,3,rectangles,3,composition,336,1,1,2,5,1,3,6,22,8.993,4.59,2
16230369,3,3,equal,3,symbol,334,0,0,2,5,1,3,6,22,11.885,4.59,3
16649627,3,1,arrow,6,symbol,135,0,1,4,10,1,6,12,23,13.358,16.493,1
16649627,3,1,lanes,6,perspective,133,0,1,4,10,1,6,12,23,21.942,16.493,2
16649627,3,1,cone,6,shape,140,0,1,4,10,1,6,12,23,29.174,16.493,3
16649627,3,1,parabolic,6,physics,138,0,1,4,10,1,6,12,23,35.847,16.493,4
16649627,3,1,indicator,6,symbol,135,0,0,4,10,1,6,12,23,42.902,16.493,5
16649627,3,1,crossing,6,perspective,133,1,0,4,10,1,6,12,23,55.31,16.493,6
16649627,3,2,cells,6,above,232,1,1,2,10,1,2,12,23,10.477,2.265,1
16649627,3,2,tissues,6,above,232,0,0,2,10,0,2,12,23,13.677,2.265,2
16649627,3,2,disc,6,shape,234,0,1,2,10,1,2,12,23,19.533,2.265,3
16649627,3,2,wheel cup,6,shape,234,0,0,2,10,0,2,12,23,28.533,2.265,4
16649627,3,2,steering wheel,6,shape,234,0,0,2,10,0,2,12,23,35.621,2.265,5
16649627,3,2,die,6,shape,234,0,0,2,10,0,2,12,23,43.461,2.265,6
16649627,3,3,crosswalk,5,above,332,0,1,4,10,1,4,12,23,9.198,2.259,1
16649627,3,3,equal,5,symbol,334,1,1,4,10,1,4,12,23,15.662,2.259,2
16649627,3,3,similar,5,symbol,334,0,0,4,10,0,4,12,23,21.902,2.259,3
16649627,3,3,window,5,structural,331,0,1,4,10,1,4,12,23,48.903,2.259,4
16649627,3,3,magnet,5,objects,337,0,1,4,10,1,4,12,23,61.207,2.259,5
16659017,2,1,tv,7,technology,124,0,1,5,16,1,6,28,24,7.745,9.482,1
16659017,2,1,children's blocks,7,shape,125,0,1,5,16,1,6,28,24,17.055,9.482,2
16659017,2,1,house,7,structural,123,0,1,5,16,1,6,28,24,24.635,9.482,3
16659017,2,1,tile,7,flat,121,0,1,5,16,1,6,28,24,32.799,9.482,4
16659017,2,1,picture frame,7,flat,121,0,0,5,16,0,6,28,24,41.465,9.482,5
16659017,2,1,gamecube games,7,game,126,0,1,5,16,1,6,28,24,48.361,9.482,6
16659017,2,1,window,7,structural,123,1,0,5,16,1,6,28,24,57.75,9.482,7
16659017,2,2,car,20,vehicle,221,1,1,6,16,1,15,28,24,6.673,2.629,1
16659017,2,2,roller skate,20,human,222,0,1,6,16,1,15,28,24,17.709,2.629,2
16659017,2,2,truck,20,vehicle,221,0,0,6,16,1,15,28,24,20.202,2.629,3
16659017,2,2,semi-trailer,20,vehicle,221,0,0,6,16,0,15,28,24,26.485,2.629,4
16659017,2,2,toy car,20,mobile,225,0,1,6,16,1,15,28,24,31.306,2.629,5
16659017,2,2,construction equipment,20,machine,226,0,1,6,16,1,15,28,24,38.35,2.629,6
16659017,2,2,airplane,20,transit,223,0,1,6,16,1,15,28,24,43.244,2.629,7
16659017,2,2,train,20,transit,223,0,0,6,16,0,15,28,24,49.844,2.629,8
16659017,2,2,chair,20,mobile,225,0,0,6,16,1,15,28,24,56.411,2.629,9
16659017,2,2,wheelchair,20,human,222,0,0,6,16,1,15,28,24,59.204,2.629,10
16659017,2,2,hospital bed,20,mobile,225,0,0,6,16,1,15,28,24,76.319,2.629,11
16659017,2,2,bicycle,20,human,222,0,0,6,16,1,15,28,24,83.902,2.629,12
16659017,2,2,motorcycle,20,vehicle,221,0,0,6,16,1,15,28,24,88.173,2.629,13
16659017,2,2,ATV,20,vehicle,221,0,0,6,16,0,15,28,24,94.089,2.629,14
16659017,2,2,plant stand,20,mobile,225,0,0,6,16,1,15,28,24,100.714,2.629,15
16659017,2,2,pulley,20,machine,226,0,0,6,16,1,15,28,24,107.455,2.629,16
16659017,2,2,wagon,20,push/pull,224,0,1,6,16,1,15,28,24,119.115,2.629,17
16659017,2,2,scooter,20,human,222,0,0,6,16,1,15,28,24,128.292,2.629,18
16659017,2,2,skateboard,20,human,222,0,0,6,16,0,15,28,24,139.719,2.629,19
16659017,2,2,rollerblade,20,human,222,0,0,6,16,0,15,28,24,146.935,2.629,20
16659017,2,3,husband,14,person,322,0,1,5,16,1,7,28,24,4.341,2.679,1
16659017,2,3,concrete,14,material,321,1,1,5,16,1,7,28,24,7.151,2.679,2
16659017,2,3,brick,14,material,321,0,0,5,16,0,7,28,24,14.752,2.679,3
16659017,2,3,muscle,14,move,327,0,1,5,16,1,7,28,24,26.256,2.679,4
16659017,2,3,dog jaw,14,animal,323,0,1,5,16,1,7,28,24,33.013,2.679,5
16659017,2,3,elephant,14,animal,323,0,0,5,16,0,7,28,24,37.895,2.679,6
16659017,2,3,horse,14,animal,323,0,0,5,16,0,7,28,24,39.881,2.679,7
16659017,2,3,tree trunk,14,structural,324,0,1,5,16,1,7,28,24,44.683,2.679,8
16659017,2,3,tree roots,14,structural,324,0,0,5,16,0,7,28,24,50.432,2.679,9
16659017,2,3,ice,14,material,321,0,0,5,16,1,7,28,24,53.969,2.679,10
16659017,2,3,teeth,14,material,321,0,0,5,16,0,7,28,24,58.646,2.679,11
16659017,2,3,diamond,14,material,321,0,0,5,16,0,7,28,24,62.924,2.679,12
16659017,2,3,steel,14,material,321,0,0,5,16,0,7,28,24,75.872,2.679,13
16659017,2,3,Mr. Incredible,14,person,322,0,0,5,16,1,7,28,24,82.451,2.679,14
16754315,1,1,MS Office Guy,3,attribute,117,0,1,3,8,1,3,8,25,2.526,22.117,1
16754315,1,1,stick together,3,bind,111,0,1,3,8,1,3,8,25,13.734,22.117,2
16754315,1,1,lock picker,3,tool,113,1,1,3,8,1,3,8,25,24.327,22.117,3
16754315,1,2,read,4,read,211,1,1,3,8,1,3,8,25,4.105,2.722,1
16754315,1,2,news,4,attribute,217,0,1,3,8,1,3,8,25,10.312,2.722,2
16754315,1,2,current events,4,attribute,217,0,0,3,8,0,3,8,25,13.745,2.722,3
16754315,1,2,clean glass,4,clean,212,0,1,3,8,1,3,8,25,18.456,2.722,4
16754315,1,3,clean teeth,2,dental healt,311,0,1,2,8,1,2,8,25,3.103,1.502,1
16754315,1,3,bottle cleaner,2,clean,312,1,1,2,8,1,2,8,25,6.341,1.502,2
17481495,2,1,table,3,structural,123,0,1,2,7,1,2,9,26,17.67,1.548,1
17481495,2,1,tv,3,technology,124,0,1,2,7,1,2,9,26,,1.548,2
17481495,2,1,phone button,3,technology,124,1,0,2,7,0,2,9,26,,1.548,3
17481495,2,2,train,6,transit,223,1,1,3,7,1,5,9,26,5.335,1.356,1
17481495,2,2,car,6,vehicle,221,0,1,3,7,1,5,9,26,6.826,1.356,2
17481495,2,2,truck,6,vehicle,221,0,0,3,7,0,5,9,26,8.272,1.356,3
17481495,2,2,bicycle,6,human,222,0,1,3,7,1,5,9,26,13.465,1.356,4
